Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
240,MES 09-26,Backtest,RollingFib,Short,1,7126.75,7130.00,4/16/2026 1:20:00 PM,4/16/2026 1:25:00 PM,C160L2,Stop loss,($18.15),($1713.50),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$20.00,$38.15,2,
241,MES 09-26,Backtest,RollingFib,Long,1,7200.50,7196.00,4/17/2026 9:25:00 AM,4/17/2026 9:30:00 AM,C161L1,Stop loss,($24.40),($1737.90),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$16.25,$40.65,2,
242,MES 09-26,Backtest,RollingFib,Long,1,7200.50,7196.00,4/17/2026 9:25:00 AM,4/17/2026 9:30:00 AM,C161L2,Stop loss,($24.40),($1762.30),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$16.25,$40.65,2,
243,MES 09-26,Backtest,RollingFib,Short,1,7188.50,7192.50,4/20/2026 11:20:00 AM,4/20/2026 11:20:00 AM,C163L1,Stop loss,($21.90),($1784.20),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$0.00,$21.90,1,
244,MES 09-26,Backtest,RollingFib,Short,1,7188.50,7192.50,4/20/2026 11:20:00 AM,4/20/2026 11:20:00 AM,C163L2,Stop loss,($21.90),($1806.10),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$0.00,$21.90,1,
245,MES 09-26,Backtest,RollingFib,Short,1,7177.25,7180.25,4/21/2026 1:40:00 PM,4/21/2026 1:40:00 PM,C164L1,Stop loss,($16.90),($1823.00),$1.90,$0.00,$0.00,$0.00,$0.00,$15.00,$0.00,$16.90,1,
246,MES 09-26,Backtest,RollingFib,Short,1,7177.25,7180.25,4/21/2026 1:40:00 PM,4/21/2026 1:40:00 PM,C164L2,Stop loss,($16.90),($1839.90),$1.90,$0.00,$0.00,$0.00,$0.00,$15.00,$0.00,$16.90,1,
247,MES 09-26,Backtest,RollingFib,Long,1,7224.25,7221.00,4/23/2026 8:20:00 AM,4/23/2026 8:25:00 AM,C165L1,Stop loss,($18.15),($1858.05),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$20.00,$38.15,2,
248,MES 09-26,Backtest,RollingFib,Long,1,7224.25,7221.00,4/23/2026 8:20:00 AM,4/23/2026 8:25:00 AM,C165L2,Stop loss,($18.15),($1876.20),$1.90,$0.00,$0.00,$0.00,$0.00,$16.25,$20.00,$38.15,2,
249,MES 09-26,Backtest,RollingFib,Short,1,7218.75,7223.25,4/28/2026 8:20:00 AM,4/28/2026 8:25:00 AM,C166L1,Stop loss,($24.40),($1900.60),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$13.75,$38.15,2,
250,MES 09-26,Backtest,RollingFib,Short,1,7218.75,7223.25,4/28/2026 8:20:00 AM,4/28/2026 8:25:00 AM,C166L2,Stop loss,($24.40),($1925.00),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$13.75,$38.15,2,
251,MES 09-26,Backtest,RollingFib,Short,1,7220.50,7222.25,4/29/2026 12:20:00 PM,4/29/2026 12:20:00 PM,A167L1,Stop loss,($10.65),($1935.65),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
252,MES 09-26,Backtest,RollingFib,Short,1,7220.50,7222.25,4/29/2026 12:20:00 PM,4/29/2026 12:20:00 PM,A167L2,Stop loss,($10.65),($1946.30),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
253,MES 09-26,Backtest,RollingFib,Short,1,7223.50,7233.00,4/30/2026 10:20:00 AM,4/30/2026 10:20:00 AM,C168L1,Stop loss,($49.40),($1995.70),$1.90,$0.00,$0.00,$0.00,$0.00,$47.50,$0.00,$49.40,1,
254,MES 09-26,Backtest,RollingFib,Short,1,7223.50,7233.00,4/30/2026 10:20:00 AM,4/30/2026 10:20:00 AM,C168L2,Stop loss,($49.40),($2045.10),$1.90,$0.00,$0.00,$0.00,$0.00,$47.50,$0.00,$49.40,1,
255,MES 09-26,Backtest,RollingFib,Long,1,7258.25,7253.75,4/30/2026 11:20:00 AM,4/30/2026 11:50:00 AM,C169L1,Stop loss,($24.40),($2069.50),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$42.50,$66.90,7,
256,MES 09-26,Backtest,RollingFib,Long,1,7258.25,7253.75,4/30/2026 11:20:00 AM,4/30/2026 11:50:00 AM,C169L2,Stop loss,($24.40),($2093.90),$1.90,$0.00,$0.00,$0.00,$0.00,$22.50,$42.50,$66.90,7,
257,MES 09-26,Backtest,RollingFib,Long,1,7356.50,7352.25,5/1/2026 10:35:00 AM,5/1/2026 10:35:00 AM,C170L1,Stop loss,($23.15),($2117.05),$1.90,$0.00,$0.00,$0.00,$0.00,$21.25,$0.00,$23.15,1,
258,MES 09-26,Backtest,RollingFib,Long,1,7356.50,7352.25,5/1/2026 10:35:00 AM,5/1/2026 10:35:00 AM,C170L2,Stop loss,($23.15),($2140.20),$1.90,$0.00,$0.00,$0.00,$0.00,$21.25,$0.00,$23.15,1,
259,MES 09-26,Backtest,RollingFib,Short,1,7282.50,7268.50,5/4/2026 12:20:00 PM,5/4/2026 12:20:00 PM,C171L1,Profit target,$68.10,($2072.10),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$70.00,$1.90,1,
260,MES 09-26,Backtest,RollingFib,Short,1,7282.50,7287.75,5/4/2026 12:20:00 PM,5/4/2026 12:20:00 PM,C171L2,Stop loss,($28.15),($2100.25),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$0.00,$28.15,1,
261,MES 09-26,Backtest,RollingFib,Long,1,7435.50,7430.50,5/6/2026 11:20:00 AM,5/6/2026 11:20:00 AM,C172L1,Stop loss,($26.90),($2127.15),$1.90,$0.00,$0.00,$0.00,$0.00,$25.00,$0.00,$26.90,1,
262,MES 09-26,Backtest,RollingFib,Long,1,7435.50,7430.50,5/6/2026 11:20:00 AM,5/6/2026 11:20:00 AM,C172L2,Stop loss,($26.90),($2154.05),$1.90,$0.00,$0.00,$0.00,$0.00,$25.00,$0.00,$26.90,1,
263,MES 09-26,Backtest,RollingFib,Short,1,7449.50,7442.00,5/7/2026 12:35:00 PM,5/7/2026 12:40:00 PM,C173L1,Profit target,$35.60,($2118.45),$1.90,$0.00,$0.00,$0.00,$0.00,$2.50,$37.50,$1.90,2,
264,MES 09-26,Backtest,RollingFib,Short,1,7449.50,7434.75,5/7/2026 12:35:00 PM,5/7/2026 12:55:00 PM,C173L2,Profit target,$71.85,($2046.60),$1.90,$0.00,$0.00,$0.00,$0.00,$2.50,$73.75,$1.90,5,
265,MES 09-26,Backtest,RollingFib,Short,1,7443.50,7434.50,5/12/2026 11:45:00 AM,5/12/2026 12:00:00 PM,C174L1,Profit target,$43.10,($2003.50),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$45.00,$1.90,4,
266,MES 09-26,Backtest,RollingFib,Short,1,7443.50,7433.50,5/12/2026 11:45:00 AM,5/12/2026 12:05:00 PM,C174L2,WndEnd,$48.10,($1955.40),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$56.25,$8.15,5,
267,MES 09-26,Backtest,RollingFib,Long,1,7460.75,7470.75,5/12/2026 2:20:00 PM,5/12/2026 2:30:00 PM,C175L1,Profit target,$48.10,($1907.30),$1.90,$0.00,$0.00,$0.00,$0.00,$10.00,$50.00,$1.90,3,
268,MES 09-26,Backtest,RollingFib,Long,1,7460.75,7468.50,5/12/2026 2:20:00 PM,5/12/2026 3:05:00 PM,C175L2,WndEnd,$36.85,($1870.45),$1.90,$0.00,$0.00,$0.00,$0.00,$10.00,$66.25,$29.40,10,
269,MES 09-26,Backtest,RollingFib,Long,1,7497.00,7490.00,5/20/2026 11:20:00 AM,5/20/2026 11:20:00 AM,C177L1,Stop loss,($36.90),($1907.35),$1.90,$0.00,$0.00,$0.00,$0.00,$35.00,$0.00,$36.90,1,
270,MES 09-26,Backtest,RollingFib,Long,1,7497.00,7490.00,5/20/2026 11:20:00 AM,5/20/2026 11:20:00 AM,C177L2,Stop loss,($36.90),($1944.25),$1.90,$0.00,$0.00,$0.00,$0.00,$35.00,$0.00,$36.90,1,
271,MES 09-26,Backtest,RollingFib,Short,1,7526.75,7530.25,5/21/2026 3:40:00 PM,5/21/2026 3:45:00 PM,A178L1,Stop loss,($19.40),($1963.65),$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$10.00,$29.40,2,
272,MES 09-26,Backtest,RollingFib,Short,1,7526.75,7530.25,5/21/2026 3:40:00 PM,5/21/2026 3:45:00 PM,A178L2,Stop loss,($19.40),($1983.05),$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$10.00,$29.40,2,
273,MES 09-26,Backtest,RollingFib,Short,1,7614.00,7609.00,5/27/2026 8:20:00 AM,5/27/2026 8:20:00 AM,C179L1,Profit target,$23.10,($1959.95),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$25.00,$1.90,1,
274,MES 09-26,Backtest,RollingFib,Short,1,7614.00,7616.25,5/27/2026 8:20:00 AM,5/27/2026 8:20:00 AM,C179L2,Stop loss,($13.15),($1973.10),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$0.00,$13.15,1,
275,MES 09-26,Backtest,RollingFib,Long,1,7637.50,7638.25,5/28/2026 11:35:00 AM,5/28/2026 12:05:00 PM,C180L1,WndEnd,$1.85,($1971.25),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$15.00,$13.15,7,
276,MES 09-26,Backtest,RollingFib,Long,1,7637.50,7638.25,5/28/2026 11:35:00 AM,5/28/2026 12:05:00 PM,C180L2,WndEnd,$1.85,($1969.40),$1.90,$0.00,$0.00,$0.00,$0.00,$11.25,$15.00,$13.15,7,
277,MES 09-26,Backtest,RollingFib,Short,1,7662.25,7665.25,5/29/2026 11:35:00 AM,5/29/2026 11:35:00 AM,A181L1,Stop loss,($16.90),($1986.30),$1.90,$0.00,$0.00,$0.00,$0.00,$15.00,$0.00,$16.90,1,
278,MES 09-26,Backtest,RollingFib,Short,1,7662.25,7665.25,5/29/2026 11:35:00 AM,5/29/2026 11:35:00 AM,A181L2,Stop loss,($16.90),($2003.20),$1.90,$0.00,$0.00,$0.00,$0.00,$15.00,$0.00,$16.90,1,
279,MES 09-26,Backtest,RollingFib,Short,1,7652.50,7655.00,6/1/2026 10:20:00 AM,6/1/2026 10:20:00 AM,A182L1,Stop loss,($14.40),($2017.60),$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$0.00,$14.40,1,
280,MES 09-26,Backtest,RollingFib,Short,1,7652.50,7655.00,6/1/2026 10:20:00 AM,6/1/2026 10:20:00 AM,A182L2,Stop loss,($14.40),($2032.00),$1.90,$0.00,$0.00,$0.00,$0.00,$12.50,$0.00,$14.40,1,
281,MES 09-26,Backtest,RollingFib,Long,1,7656.50,7654.75,6/1/2026 12:20:00 PM,6/1/2026 12:20:00 PM,A183L1,Stop loss,($10.65),($2042.65),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
282,MES 09-26,Backtest,RollingFib,Long,1,7656.50,7654.75,6/1/2026 12:20:00 PM,6/1/2026 12:20:00 PM,A183L2,Stop loss,($10.65),($2053.30),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$0.00,$10.65,1,
283,MES 09-26,Backtest,RollingFib,Short,1,7658.00,7660.75,6/3/2026 10:40:00 AM,6/3/2026 10:40:00 AM,A184L1,Stop loss,($15.65),($2068.95),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$0.00,$15.65,1,
284,MES 09-26,Backtest,RollingFib,Short,1,7658.00,7660.75,6/3/2026 10:40:00 AM,6/3/2026 10:40:00 AM,A184L2,Stop loss,($15.65),($2084.60),$1.90,$0.00,$0.00,$0.00,$0.00,$13.75,$0.00,$15.65,1,
285,MES 09-26,Backtest,RollingFib,Long,1,7609.00,7605.25,6/4/2026 8:35:00 AM,6/4/2026 8:35:00 AM,C185L1,Stop loss,($20.65),($2105.25),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$0.00,$20.65,1,
286,MES 09-26,Backtest,RollingFib,Long,1,7609.00,7605.25,6/4/2026 8:35:00 AM,6/4/2026 8:35:00 AM,C185L2,Stop loss,($20.65),($2125.90),$1.90,$0.00,$0.00,$0.00,$0.00,$18.75,$0.00,$20.65,1,
287,MES 09-26,Backtest,RollingFib,Short,1,7609.25,7612.25,6/5/2026 9:20:00 AM,6/5/2026 9:20:00 AM,C186L1,Stop loss,($16.90),($2142.80),$1.90,$0.00,$0.00,$0.00,$0.00,$15.00,$0.00,$16.90,1,
288,MES 09-26,Backtest,RollingFib,Short,1,7609.25,7612.25,6/5/2026 9:20:00 AM,6/5/2026 9:20:00 AM,C186L2,Stop loss,($16.90),($2159.70),$1.90,$0.00,$0.00,$0.00,$0.00,$15.00,$0.00,$16.90,1,
289,MES 09-26,Backtest,RollingFib,Short,1,7472.50,7472.50,6/5/2026 3:30:00 PM,6/5/2026 3:50:00 PM,C188L1,Stop loss,($1.90),($2161.60),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$78.75,$80.65,5,
290,MES 09-26,Backtest,RollingFib,Short,1,7472.50,7472.50,6/5/2026 3:30:00 PM,6/5/2026 3:50:00 PM,C188L2,Stop loss,($1.90),($2163.50),$1.90,$0.00,$0.00,$0.00,$0.00,$20.00,$78.75,$80.65,5,
291,MES 09-26,Backtest,RollingFib,Long,1,7521.25,7521.25,6/8/2026 8:30:00 AM,6/8/2026 8:55:00 AM,C189L1,Stop loss,($1.90),($2165.40),$1.90,$0.00,$0.00,$0.00,$0.00,$6.25,$50.00,$51.90,6,
292,MES 09-26,Backtest,RollingFib,Long,1,7521.25,7521.25,6/8/2026 8:30:00 AM,6/8/2026 8:55:00 AM,C189L2,Stop loss,($1.90),($2167.30),$1.90,$0.00,$0.00,$0.00,$0.00,$6.25,$50.00,$51.90,6,
293,MES 09-26,Backtest,RollingFib,Long,1,7537.00,7531.75,6/8/2026 11:20:00 AM,6/8/2026 11:20:00 AM,C190L1,Stop loss,($28.15),($2195.45),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$0.00,$28.15,1,
294,MES 09-26,Backtest,RollingFib,Long,1,7537.00,7531.75,6/8/2026 11:20:00 AM,6/8/2026 11:20:00 AM,C190L2,Stop loss,($28.15),($2223.60),$1.90,$0.00,$0.00,$0.00,$0.00,$26.25,$0.00,$28.15,1,
295,MES 09-26,Backtest,RollingFib,Long,1,7424.50,7448.00,6/9/2026 2:25:00 PM,6/9/2026 2:40:00 PM,C193L1,Profit target,$115.60,($2108.00),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$117.50,$1.90,4,
296,MES 09-26,Backtest,RollingFib,Long,1,7424.50,7453.00,6/9/2026 2:25:00 PM,6/9/2026 3:05:00 PM,C193L2,Roll,$140.60,($1967.40),$1.90,$0.00,$0.00,$0.00,$0.00,$8.75,$162.50,$21.90,9,
297,MES 09-26,Backtest,RollingFib,Long,1,7453.75,7447.25,6/10/2026 10:20:00 AM,6/10/2026 10:20:00 AM,C194L1,Stop loss,($34.40),($2001.80),$1.90,$0.00,$0.00,$0.00,$0.00,$32.50,$0.00,$34.40,1,
298,MES 09-26,Backtest,RollingFib,Long,1,7453.75,7447.25,6/10/2026 10:20:00 AM,6/10/2026 10:20:00 AM,C194L2,Stop loss,($34.40),($2036.20),$1.90,$0.00,$0.00,$0.00,$0.00,$32.50,$0.00,$34.40,1,
299,MES 09-26,Backtest,RollingFib,Short,1,7406.50,7387.50,6/10/2026 11:25:00 AM,6/10/2026 11:25:00 AM,C195L1,Profit target,$93.10,($1943.10),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$95.00,$1.90,1,
300,MES 09-26,Backtest,RollingFib,Short,1,7406.50,7403.75,6/10/2026 11:25:00 AM,6/10/2026 12:05:00 PM,C195L2,WndEnd,$11.85,($1931.25),$1.90,$0.00,$0.00,$0.00,$0.00,$27.50,$188.75,$176.90,9,
301,MES 09-26,Backtest,RollingFib,Long,1,7377.75,7371.75,6/11/2026 12:20:00 PM,6/11/2026 12:25:00 PM,C196L1,Stop loss,($31.90),($1963.15),$1.90,$0.00,$0.00,$0.00,$0.00,$30.00,$41.25,$73.15,2,
302,MES 09-26,Backtest,RollingFib,Long,1,7377.75,7371.75,6/11/2026 12:20:00 PM,6/11/2026 12:25:00 PM,C196L2,Stop loss,($31.90),($1995.05),$1.90,$0.00,$0.00,$0.00,$0.00,$30.00,$41.25,$73.15,2,
303,MES 09-26,Backtest,RollingFib,Short,1,7427.50,7431.00,6/23/2026 9:35:00 AM,6/23/2026 9:35:00 AM,C197L1,Stop loss,($19.40),($2014.45),$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$0.00,$19.40,1,
304,MES 09-26,Backtest,RollingFib,Short,1,7427.50,7431.00,6/23/2026 9:35:00 AM,6/23/2026 9:35:00 AM,C197L2,Stop loss,($19.40),($2033.85),$1.90,$0.00,$0.00,$0.00,$0.00,$17.50,$0.00,$19.40,1,
305,MES 09-26,Backtest,RollingFib,Long,1,7466.25,7466.25,6/23/2026 10:45:00 AM,6/23/2026 10:50:00 AM,C198L1,Stop loss,($1.90),($2035.75),$1.90,$0.00,$0.00,$0.00,$0.00,$1.25,$50.00,$51.90,2,
306,MES 09-26,Backtest,RollingFib,Long,1,7466.25,7466.25,6/23/2026 10:45:00 AM,6/23/2026 10:50:00 AM,C198L2,Stop loss,($1.90),($2037.65),$1.90,$0.00,$0.00,$0.00,$0.00,$1.25,$50.00,$51.90,2,
307,MES 09-26,Backtest,RollingFib,Long,1,7491.00,7481.75,6/24/2026 11:20:00 AM,6/24/2026 11:20:00 AM,C199L1,Stop loss,($48.15),($2085.80),$1.90,$0.00,$0.00,$0.00,$0.00,$46.25,$0.00,$48.15,1,
308,MES 09-26,Backtest,RollingFib,Long,1,7491.00,7481.75,6/24/2026 11:20:00 AM,6/24/2026 11:20:00 AM,C199L2,Stop loss,($48.15),($2133.95),$1.90,$0.00,$0.00,$0.00,$0.00,$46.25,$0.00,$48.15,1,
309,MES 09-26,Backtest,RollingFib,Short,1,7440.25,7428.50,6/25/2026 10:20:00 AM,6/25/2026 10:20:00 AM,A201L1,Profit target,$56.85,($2077.10),$1.90,$0.00,$0.00,$0.00,$0.00,$0.00,$58.75,$1.90,1,
310,MES 09-26,Backtest,RollingFib,Short,1,7440.25,7446.75,6/25/2026 10:20:00 AM,6/25/2026 10:20:00 AM,A201L2,Stop loss,($34.40),($2111.50),$1.90,$0.00,$0.00,$0.00,$0.00,$32.50,$0.00,$34.40,1,
311,MES 09-26,Backtest,RollingFib,Short,1,7452.00,7460.00,6/25/2026 10:35:00 AM,6/25/2026 10:35:00 AM,A202L1,Stop loss,($41.90),($2153.40),$1.90,$0.00,$0.00,$0.00,$0.00,$40.00,$0.00,$41.90,1,
312,MES 09-26,Backtest,RollingFib,Short,1,7452.00,7460.00,6/25/2026 10:35:00 AM,6/25/2026 10:35:00 AM,A202L2,Stop loss,($41.90),($2195.30),$1.90,$0.00,$0.00,$0.00,$0.00,$40.00,$0.00,$41.90,1,
313,MES 09-26,Backtest,RollingFib,Short,1,7540.25,7546.50,7/2/2026 11:20:00 AM,7/2/2026 11:40:00 AM,C204L1,Stop loss,($33.15),($2228.45),$1.90,$0.00,$0.00,$0.00,$0.00,$31.25,$82.50,$115.65,5,
314,MES 09-26,Backtest,RollingFib,Short,1,7540.25,7546.50,7/2/2026 11:20:00 AM,7/2/2026 11:40:00 AM,C204L2,Stop loss,($33.15),($2261.60),$1.90,$0.00,$0.00,$0.00,$0.00,$31.25,$82.50,$115.65,5,
315,MES 09-26,Backtest,RollingFib,Short,1,7520.50,7525.25,7/2/2026 12:20:00 PM,7/2/2026 12:20:00 PM,C205L1,Stop loss,($25.65),($2287.25),$1.90,$0.00,$0.00,$0.00,$0.00,$23.75,$0.00,$25.65,1,
316,MES 09-26,Backtest,RollingFib,Short,1,7520.50,7525.25,7/2/2026 12:20:00 PM,7/2/2026 12:20:00 PM,C205L2,Stop loss,($25.65),($2312.90),$1.90,$0.00,$0.00,$0.00,$0.00,$23.75,$0.00,$25.65,1,
