Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
183,MES 09-26,Sim101,RollFib 1R,Short,1,7506.00,7511.00,7/8/2026 8:26:27 AM,7/8/2026 8:29:34 AM,Entry,Stop2,($25.00),$1184.97,$0.00,$0.00,$0.00,$0.00,$0.00,$25.00,$1.25,$26.25,0,
184,MES 09-26,APEX4984730000003,,Short,2,7505.75,7512.00,7/8/2026 8:26:41 AM,7/8/2026 8:29:44 AM,,,($64.58),$1120.39,$2.08,$0.00,$0.00,$0.00,$0.00,$62.50,$62.50,$127.08,0,
185,MES 09-26,APEX4984730000004,,Short,2,7506.25,7512.00,7/8/2026 8:26:57 AM,7/8/2026 8:29:56 AM,,,($59.58),$1060.81,$2.08,$0.00,$0.00,$0.00,$0.00,$57.50,$57.50,$117.08,0,
186,MES 09-26,Sim101,,Long,1,7508.25,7507.75,7/8/2026 9:27:18 AM,7/8/2026 9:29:22 AM,,Close,($2.50),$1058.31,$0.00,$0.00,$0.00,$0.00,$0.00,$6.25,$25.00,$27.50,0,
187,MES 09-26,APEX4984730000003,,Long,1,7510.25,7507.00,7/8/2026 9:27:54 AM,7/8/2026 9:29:31 AM,,,($17.29),$1041.02,$1.04,$0.00,$0.00,$0.00,$0.00,$16.25,$16.25,$33.54,0,
188,MES 09-26,APEX4984730000004,,Long,1,7512.50,7505.25,7/8/2026 9:28:01 AM,7/8/2026 9:29:46 AM,,,($37.29),$1003.73,$1.04,$0.00,$0.00,$0.00,$0.00,$36.25,$36.25,$73.54,0,
189,MES 09-26,APEX4984730000003,,Long,1,7508.75,7510.25,7/8/2026 9:30:30 AM,7/8/2026 9:33:17 AM,,,$6.46,$1010.19,$1.04,$0.00,$0.00,$0.00,$0.00,$7.50,$7.50,$1.04,0,
190,MES 09-26,APEX4984730000003,,Short,2,7510.25,7520.50,7/8/2026 9:33:42 AM,7/8/2026 9:40:17 AM,,,($104.58),$905.61,$2.08,$0.00,$0.00,$0.00,$0.00,$102.50,$102.50,$207.08,0,
191,MES 09-26,APEX4984730000004,,Short,1,7507.25,7521.50,7/8/2026 9:30:18 AM,7/8/2026 9:40:42 AM,,,($72.29),$833.32,$1.04,$0.00,$0.00,$0.00,$0.00,$71.25,$71.25,$143.54,0,
192,MES 09-26,APEX4984730000004,,Short,1,7510.75,7521.50,7/8/2026 9:33:28 AM,7/8/2026 9:40:42 AM,,,($54.79),$778.53,$1.04,$0.00,$0.00,$0.00,$0.00,$53.75,$53.75,$108.54,0,
193,MES 09-26,Sim101,,Short,1,7508.50,7521.50,7/8/2026 9:30:42 AM,7/8/2026 9:40:49 AM,,Close,($65.00),$713.53,$0.00,$0.00,$0.00,$0.00,$0.00,$70.00,$33.75,$98.75,0,
194,MES 09-26,Sim101,,Short,1,7511.50,7521.50,7/8/2026 9:33:10 AM,7/8/2026 9:40:49 AM,,Close,($50.00),$663.53,$0.00,$0.00,$0.00,$0.00,$0.00,$55.00,$28.75,$78.75,0,
195,MES 09-26,APEX4984730000004,,Short,2,7514.75,7524.00,7/8/2026 9:42:48 AM,7/8/2026 9:47:05 AM,,,($94.58),$568.95,$2.08,$0.00,$0.00,$0.00,$0.00,$92.50,$92.50,$187.08,0,
196,MES 09-26,APEX4984730000004,,Short,2,7518.75,7507.25,7/8/2026 9:47:44 AM,7/8/2026 10:13:00 AM,,,$112.92,$681.87,$2.08,$0.00,$0.00,$0.00,$0.00,$115.00,$115.00,$2.08,0,
197,MES 09-26,APEX4984730000003,,Short,2,7515.00,7509.00,7/8/2026 9:42:36 AM,7/8/2026 10:13:07 AM,,,$57.92,$739.79,$2.08,$0.00,$0.00,$0.00,$0.00,$60.00,$60.00,$2.08,0,
198,MES 09-26,Sim101,,Short,2,7517.00,7511.50,7/8/2026 9:42:23 AM,7/8/2026 10:13:24 AM,,Close,$55.00,$794.79,$0.00,$0.00,$0.00,$0.00,$0.00,$77.50,$112.50,$57.50,0,
199,MES 09-26,APEX4984730000004,,Short,2,7515.75,7499.75,7/8/2026 10:22:19 AM,7/8/2026 10:37:09 AM,,,$157.92,$952.71,$2.08,$0.00,$0.00,$0.00,$0.00,$160.00,$160.00,$2.08,0,
200,MES 09-26,APEX4984730000003,,Short,2,7515.00,7499.00,7/8/2026 10:21:47 AM,7/8/2026 10:37:18 AM,,,$157.92,$1110.63,$2.08,$0.00,$0.00,$0.00,$0.00,$160.00,$160.00,$2.08,0,
201,MES 09-26,APEX4984730000003,,Short,2,7498.50,7489.50,7/8/2026 10:42:49 AM,7/8/2026 10:49:46 AM,,,$87.92,$1198.55,$2.08,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$2.08,0,
202,MES 09-26,APEX4984730000004,,Short,2,7499.50,7489.25,7/8/2026 10:42:43 AM,7/8/2026 10:49:54 AM,,,$100.42,$1298.97,$2.08,$0.00,$0.00,$0.00,$0.00,$102.50,$102.50,$2.08,0,
203,MES 09-26,Sim101,,Short,1,7515.25,7490.25,7/8/2026 10:21:35 AM,7/8/2026 10:50:04 AM,,Close,$125.00,$1423.97,$0.00,$0.00,$0.00,$0.00,$0.00,$28.75,$136.25,$11.25,0,
204,MES 09-26,APEX4984730000004,,Long,2,7496.50,7490.75,7/8/2026 10:55:33 AM,7/8/2026 11:06:29 AM,,,($59.58),$1364.39,$2.08,$0.00,$0.00,$0.00,$0.00,$57.50,$57.50,$117.08,0,
205,MES 09-26,Sim101,,Long,2,7496.75,7489.50,7/8/2026 10:55:10 AM,7/8/2026 11:06:57 AM,,Close,($72.50),$1291.89,$0.00,$0.00,$0.00,$0.00,$0.00,$77.50,$52.50,$125.00,0,
206,MES 09-26,APEX4984730000003,,Long,2,7495.75,7489.75,7/8/2026 10:55:26 AM,7/8/2026 11:07:04 AM,,,($62.08),$1229.81,$2.08,$0.00,$0.00,$0.00,$0.00,$60.00,$60.00,$122.08,0,
207,MES 09-26,Sim101,,Long,2,7487.75,7483.50,7/8/2026 11:20:03 AM,7/8/2026 11:22:07 AM,,Close,($42.50),$1187.31,$0.00,$0.00,$0.00,$0.00,$0.00,$42.50,$30.00,$72.50,0,
208,MES 09-26,APEX4984730000004,,Long,2,7488.50,7483.50,7/8/2026 11:19:55 AM,7/8/2026 11:22:13 AM,,,($52.08),$1135.23,$2.08,$0.00,$0.00,$0.00,$0.00,$50.00,$50.00,$102.08,0,
209,MES 09-26,APEX4984730000003,,Long,2,7489.25,7481.75,7/8/2026 11:19:47 AM,7/8/2026 11:22:41 AM,,,($77.08),$1058.15,$2.08,$0.00,$0.00,$0.00,$0.00,$75.00,$75.00,$152.08,0,
210,MES 09-26,APEX4984730000003,,Short,2,7481.25,7481.00,7/8/2026 11:22:44 AM,7/8/2026 11:23:22 AM,,,$0.42,$1058.57,$2.08,$0.00,$0.00,$0.00,$0.00,$2.50,$2.50,$2.08,0,
211,MES 09-26,Sim101,,Short,2,7483.00,7478.25,7/8/2026 11:22:28 AM,7/8/2026 11:24:07 AM,,Close,$47.50,$1106.07,$0.00,$0.00,$0.00,$0.00,$0.00,$7.50,$62.50,$15.00,0,
212,MES 09-26,APEX4984730000004,,Short,2,7473.25,7475.50,7/8/2026 11:26:23 AM,7/8/2026 11:28:34 AM,,,($24.58),$1081.49,$2.08,$0.00,$0.00,$0.00,$0.00,$22.50,$22.50,$47.08,0,
213,MES 09-26,APEX4984730000003,,Short,2,7473.75,7474.75,7/8/2026 11:26:11 AM,7/8/2026 11:28:41 AM,,,($12.08),$1069.41,$2.08,$0.00,$0.00,$0.00,$0.00,$10.00,$10.00,$22.08,0,
214,MES 09-26,Sim101,,Short,2,7474.00,7474.25,7/8/2026 11:25:52 AM,7/8/2026 11:28:54 AM,,Close,($2.50),$1066.91,$0.00,$0.00,$0.00,$0.00,$0.00,$17.50,$40.00,$42.50,0,
215,MES 09-26,APEX4984730000004,,Long,2,7477.00,7480.75,7/8/2026 11:32:33 AM,7/8/2026 11:34:52 AM,,,$35.42,$1102.33,$2.08,$0.00,$0.00,$0.00,$0.00,$37.50,$37.50,$2.08,0,
216,MES 09-26,APEX4984730000003,,Long,2,7476.00,7479.25,7/8/2026 11:32:25 AM,7/8/2026 11:35:08 AM,,,$30.42,$1132.75,$2.08,$0.00,$0.00,$0.00,$0.00,$32.50,$32.50,$2.08,0,
217,MES 09-26,Sim101,,Long,2,7476.00,7480.75,7/8/2026 11:30:01 AM,7/8/2026 11:35:20 AM,,Close,$47.50,$1180.25,$0.00,$0.00,$0.00,$0.00,$0.00,$67.50,$65.00,$17.50,0,
218,MES 09-26,APEX4984730000004,,Long,2,7483.25,7482.50,7/8/2026 11:35:52 AM,7/8/2026 11:38:17 AM,,,($9.58),$1170.67,$2.08,$0.00,$0.00,$0.00,$0.00,$7.50,$7.50,$17.08,0,
219,MES 09-26,APEX4984730000003,,Long,2,7483.50,7482.25,7/8/2026 11:35:45 AM,7/8/2026 11:38:22 AM,,,($14.58),$1156.09,$2.08,$0.00,$0.00,$0.00,$0.00,$12.50,$12.50,$27.08,0,
220,MES 09-26,Sim101,,Long,2,7481.75,7481.75,7/8/2026 11:35:36 AM,7/8/2026 11:38:29 AM,,Close,$0.00,$1156.09,$0.00,$0.00,$0.00,$0.00,$0.00,$12.50,$57.50,$57.50,0,
221,MES 09-26,APEX4984730000004,,Short,2,7480.75,7486.25,7/8/2026 11:39:37 AM,7/8/2026 11:41:19 AM,,,($57.08),$1099.01,$2.08,$0.00,$0.00,$0.00,$0.00,$55.00,$55.00,$112.08,0,
222,MES 09-26,Sim101,,Short,2,7481.75,7477.00,7/8/2026 11:39:18 AM,7/8/2026 11:57:15 AM,,Close,$47.50,$1146.51,$0.00,$0.00,$0.00,$0.00,$0.00,$52.50,$72.50,$25.00,0,
223,MES 09-26,APEX4984730000003,,Short,2,7482.25,7477.50,7/8/2026 11:39:29 AM,7/8/2026 11:57:20 AM,,,$45.42,$1191.93,$2.08,$0.00,$0.00,$0.00,$0.00,$47.50,$47.50,$2.08,0,
224,MES 09-26,APEX4984730000004,,Short,2,7484.00,7477.25,7/8/2026 11:42:10 AM,7/8/2026 11:57:27 AM,,,$65.42,$1257.35,$2.08,$0.00,$0.00,$0.00,$0.00,$67.50,$67.50,$2.08,0,
225,MES 09-26,APEX4984730000003,,Long,2,7482.25,7485.50,7/8/2026 11:59:36 AM,7/8/2026 12:00:58 PM,,,$30.42,$1287.77,$2.08,$0.00,$0.00,$0.00,$0.00,$32.50,$32.50,$2.08,0,
226,MES 09-26,APEX4984730000004,,Long,2,7482.00,7484.75,7/8/2026 11:59:26 AM,7/8/2026 12:01:04 PM,,,$25.42,$1313.19,$2.08,$0.00,$0.00,$0.00,$0.00,$27.50,$27.50,$2.08,0,
227,MES 09-26,APEX4984730000003,,Long,2,7484.50,7488.50,7/8/2026 12:03:34 PM,7/8/2026 12:06:29 PM,,,$37.92,$1351.11,$2.08,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$2.08,0,
228,MES 09-26,APEX4984730000004,,Long,2,7484.75,7489.50,7/8/2026 12:03:41 PM,7/8/2026 12:06:35 PM,,,$45.42,$1396.53,$2.08,$0.00,$0.00,$0.00,$0.00,$47.50,$47.50,$2.08,0,
229,MES 09-26,Sim101,,Long,2,7486.75,7490.00,7/8/2026 12:01:38 PM,7/8/2026 12:06:41 PM,,Close,$32.50,$1429.03,$0.00,$0.00,$0.00,$0.00,$0.00,$35.00,$52.50,$20.00,0,
230,MES 09-26,APEX4984730000003,,Long,1,7495.75,7500.75,7/8/2026 12:16:30 PM,7/8/2026 12:17:17 PM,,,$23.96,$1452.99,$1.04,$0.00,$0.00,$0.00,$0.00,$23.75,$25.00,$1.04,0,
231,MES 09-26,APEX4984730000004,,Long,1,7497.00,7502.00,7/8/2026 12:16:46 PM,7/8/2026 12:18:02 PM,,,$23.96,$1476.95,$1.04,$0.00,$0.00,$0.00,$0.00,$13.75,$25.00,$1.04,0,
232,MES 09-26,APEX4984730000003,,Long,1,7495.75,7500.50,7/8/2026 12:16:30 PM,7/8/2026 12:18:30 PM,,,$22.71,$1499.66,$1.04,$0.00,$0.00,$0.00,$0.00,$23.75,$25.00,$2.29,0,
233,MES 09-26,APEX4984730000004,,Long,1,7497.00,7499.75,7/8/2026 12:16:46 PM,7/8/2026 12:18:45 PM,,,$12.71,$1512.37,$1.04,$0.00,$0.00,$0.00,$0.00,$13.75,$25.00,$12.29,0,
234,MES 09-26,Sim101,RollFib 1R,Long,2,7498.00,7499.25,7/8/2026 12:16:57 PM,7/8/2026 12:19:12 PM,Entry,Close,$12.50,$1524.87,$0.00,$0.00,$0.00,$0.00,$0.00,$7.50,$40.00,$27.50,0,
235,MES 09-26,Sim101,RollFib 1R,Long,1,7502.50,7507.50,7/8/2026 12:24:59 PM,7/8/2026 12:27:37 PM,Entry,Target1,$25.00,$1549.87,$0.00,$0.00,$0.00,$0.00,$0.00,$3.75,$37.50,$12.50,0,
236,MES 09-26,APEX4984730000003,,Long,2,7503.00,7507.00,7/8/2026 12:25:08 PM,7/8/2026 12:29:07 PM,,,$37.92,$1587.79,$2.08,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$2.08,0,
237,MES 09-26,Sim101,RollFib 1R,Long,1,7502.50,7507.00,7/8/2026 12:24:59 PM,7/8/2026 12:29:28 PM,Entry,Close,$22.50,$1610.29,$0.00,$0.00,$0.00,$0.00,$0.00,$3.75,$37.50,$15.00,0,
238,MES 09-26,APEX4984730000004,,Long,2,7502.25,7506.50,7/8/2026 12:25:24 PM,7/8/2026 12:29:54 PM,,,$40.42,$1650.71,$2.08,$0.00,$0.00,$0.00,$0.00,$42.50,$42.50,$2.08,0,
239,MES 09-26,APEX4984730000003,,Long,1,7508.75,7513.75,7/8/2026 12:30:27 PM,7/8/2026 12:31:05 PM,,,$23.96,$1674.67,$1.04,$0.00,$0.00,$0.00,$0.00,$6.25,$25.00,$1.04,0,
240,MES 09-26,Sim101,RollFib 1R,Long,2,7509.25,7510.75,7/8/2026 12:30:54 PM,7/8/2026 12:31:48 PM,Entry,Close,$15.00,$1689.67,$0.00,$0.00,$0.00,$0.00,$0.00,$2.50,$45.00,$30.00,0,
241,MES 09-26,APEX4984730000003,,Long,1,7508.75,7510.00,7/8/2026 12:30:27 PM,7/8/2026 12:31:56 PM,,,$5.21,$1694.88,$1.04,$0.00,$0.00,$0.00,$0.00,$6.25,$25.00,$19.79,0,
242,MES 09-26,APEX4984730000004,,Long,2,7509.25,7507.75,7/8/2026 12:30:42 PM,7/8/2026 12:32:08 PM,,,($17.08),$1677.80,$2.08,$0.00,$0.00,$0.00,$0.00,$15.00,$15.00,$32.08,0,
243,MES 09-26,APEX4984730000004,,Long,1,7512.50,7517.50,7/8/2026 12:45:48 PM,7/8/2026 12:49:16 PM,,,$23.96,$1701.76,$1.04,$0.00,$0.00,$0.00,$0.00,$25.00,$27.50,$3.54,0,
244,MES 09-26,APEX4984730000003,,Long,1,7513.00,7518.00,7/8/2026 12:46:10 PM,7/8/2026 12:49:36 PM,,,$23.96,$1725.72,$1.04,$0.00,$0.00,$0.00,$0.00,$25.00,$26.25,$2.29,0,
245,MES 09-26,Sim101,RollFib 1R,Long,1,7514.75,7519.75,7/8/2026 12:46:25 PM,7/8/2026 12:52:15 PM,Entry,Target1,$25.00,$1750.72,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$40.00,$15.00,0,
246,MES 09-26,APEX4984730000003,,Long,1,7513.00,7518.25,7/8/2026 12:46:10 PM,7/8/2026 1:01:06 PM,,,$25.21,$1775.93,$1.04,$0.00,$0.00,$0.00,$0.00,$25.00,$26.25,$1.04,0,
247,MES 09-26,APEX4984730000004,,Long,1,7512.50,7518.00,7/8/2026 12:45:48 PM,7/8/2026 1:01:16 PM,,,$26.46,$1802.39,$1.04,$0.00,$0.00,$0.00,$0.00,$25.00,$27.50,$1.04,0,
248,MES 09-26,Sim101,RollFib 1R,Long,1,7514.75,7517.25,7/8/2026 12:46:25 PM,7/8/2026 1:01:17 PM,Entry,Stop2,$12.50,$1814.89,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$40.00,$27.50,0,
249,MES 09-26,Sim101,RollFib 1R,Long,1,7525.25,7530.25,7/8/2026 1:20:46 PM,7/8/2026 1:25:01 PM,Entry,Target1,$25.00,$1839.89,$0.00,$0.00,$0.00,$0.00,$0.00,$1.25,$36.25,$11.25,0,
250,MES 09-26,APEX4984730000003,,Long,1,7526.25,7531.25,7/8/2026 1:21:04 PM,7/8/2026 1:25:03 PM,,,$23.96,$1863.85,$1.04,$0.00,$0.00,$0.00,$0.00,$15.00,$25.00,$1.04,0,
251,MES 09-26,APEX4984730000003,,Long,1,7526.25,7529.25,7/8/2026 1:21:04 PM,7/8/2026 1:25:39 PM,,,$13.96,$1877.81,$1.04,$0.00,$0.00,$0.00,$0.00,$15.00,$25.00,$11.04,0,
252,MES 09-26,APEX4984730000004,,Long,2,7526.25,7529.50,7/8/2026 1:21:15 PM,7/8/2026 1:25:45 PM,,,$30.42,$1908.23,$2.08,$0.00,$0.00,$0.00,$0.00,$32.50,$32.50,$2.08,0,
253,MES 09-26,Sim101,RollFib 1R,Long,1,7525.25,7529.75,7/8/2026 1:20:46 PM,7/8/2026 1:25:52 PM,Entry,Close,$22.50,$1930.73,$0.00,$0.00,$0.00,$0.00,$0.00,$1.25,$36.25,$13.75,0,
254,MES 09-26,Sim101,RollFib 1R,Long,2,7524.50,7520.50,7/8/2026 1:44:21 PM,7/8/2026 1:45:41 PM,Entry,Close,($40.00),$1890.73,$0.00,$0.00,$0.00,$0.00,$0.00,$40.00,$12.50,$52.50,0,
255,MES 09-26,APEX4984730000004,,Long,1,7525.25,7520.25,7/8/2026 1:44:44 PM,7/8/2026 1:45:42 PM,,,($26.04),$1864.69,$1.04,$0.00,$0.00,$0.00,$0.00,$25.00,$25.00,$51.04,0,
256,MES 09-26,APEX4984730000004,,Long,1,7525.25,7520.25,7/8/2026 1:44:44 PM,7/8/2026 1:45:42 PM,,,($26.04),$1838.65,$1.04,$0.00,$0.00,$0.00,$0.00,$25.00,$25.00,$51.04,0,
257,MES 09-26,APEX4984730000003,,Long,1,7525.00,7520.00,7/8/2026 1:44:32 PM,7/8/2026 1:45:42 PM,,,($26.04),$1812.61,$1.04,$0.00,$0.00,$0.00,$0.00,$25.00,$25.00,$51.04,0,
258,MES 09-26,APEX4984730000003,,Long,1,7525.00,7520.00,7/8/2026 1:44:32 PM,7/8/2026 1:45:42 PM,,,($26.04),$1786.57,$1.04,$0.00,$0.00,$0.00,$0.00,$25.00,$25.00,$51.04,0,
259,MES 09-26,APEX4984730000004,,Short,2,7519.75,7515.25,7/8/2026 1:54:47 PM,7/8/2026 1:56:26 PM,,,$42.92,$1829.49,$2.08,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$2.08,0,
260,MES 09-26,APEX4984730000003,,Short,2,7520.25,7515.50,7/8/2026 1:54:21 PM,7/8/2026 1:56:32 PM,,,$45.42,$1874.91,$2.08,$0.00,$0.00,$0.00,$0.00,$47.50,$47.50,$2.08,0,
261,MES 09-26,Sim101,RollFib 1R,Short,2,7521.50,7515.50,7/8/2026 1:53:35 PM,7/8/2026 1:56:49 PM,Entry,Close,$60.00,$1934.91,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$70.00,$10.00,0,
262,MES 09-26,APEX4984730000003,,Long,1,7522.75,7527.75,7/8/2026 2:01:13 PM,7/8/2026 2:02:04 PM,,,$23.96,$1958.87,$1.04,$0.00,$0.00,$0.00,$0.00,$11.25,$25.00,$1.04,0,
263,MES 09-26,Sim101,RollFib 1R,Long,1,7523.25,7528.25,7/8/2026 2:00:48 PM,7/8/2026 2:02:05 PM,Entry,Target1,$25.00,$1983.87,$0.00,$0.00,$0.00,$0.00,$0.00,$12.50,$32.50,$7.50,0,
264,MES 09-26,APEX4984730000003,,Long,1,7522.75,7525.00,7/8/2026 2:01:13 PM,7/8/2026 2:02:35 PM,,,$10.21,$1994.08,$1.04,$0.00,$0.00,$0.00,$0.00,$11.25,$25.00,$14.79,0,
265,MES 09-26,APEX4984730000004,,Long,1,7523.50,7524.00,7/8/2026 2:01:28 PM,7/8/2026 2:02:56 PM,,,$1.46,$1995.54,$1.04,$0.00,$0.00,$0.00,$0.00,$2.50,$2.50,$1.04,0,
266,MES 09-26,APEX4984730000004,,Long,1,7523.50,7524.00,7/8/2026 2:01:28 PM,7/8/2026 2:02:56 PM,,,$1.46,$1997.00,$1.04,$0.00,$0.00,$0.00,$0.00,$2.50,$2.50,$1.04,0,
267,MES 09-26,Sim101,RollFib 1R,Long,1,7523.25,7528.25,7/8/2026 2:00:48 PM,7/8/2026 2:04:40 PM,Entry,Close,$25.00,$2022.00,$0.00,$0.00,$0.00,$0.00,$0.00,$12.50,$32.50,$7.50,0,
268,MES 09-26,Sim101,RollFib 1R,Short,2,7525.75,7525.00,7/8/2026 2:05:33 PM,7/8/2026 2:06:49 PM,Entry,Close,$7.50,$2029.50,$0.00,$0.00,$0.00,$0.00,$0.00,$10.00,$22.50,$15.00,0,
269,MES 09-26,APEX4984730000004,,Short,2,7522.50,7527.00,7/8/2026 2:18:23 PM,7/8/2026 2:22:15 PM,,,($47.08),$1982.42,$2.08,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$92.08,0,
270,MES 09-26,APEX4984730000003,,Short,2,7523.25,7527.50,7/8/2026 2:18:10 PM,7/8/2026 2:22:21 PM,,,($44.58),$1937.84,$2.08,$0.00,$0.00,$0.00,$0.00,$42.50,$42.50,$87.08,0,
271,MES 09-26,APEX4984730000003,,Short,1,7523.75,7518.75,7/8/2026 2:25:14 PM,7/8/2026 2:30:53 PM,,,$23.96,$1961.80,$1.04,$0.00,$0.00,$0.00,$0.00,$12.50,$25.00,$1.04,0,
272,MES 09-26,APEX4984730000004,,Short,1,7523.25,7518.25,7/8/2026 2:25:26 PM,7/8/2026 2:31:01 PM,,,$23.96,$1985.76,$1.04,$0.00,$0.00,$0.00,$0.00,$11.25,$25.00,$1.04,0,
273,MES 09-26,APEX4984730000004,,Short,1,7523.25,7521.00,7/8/2026 2:25:26 PM,7/8/2026 2:31:32 PM,,,$10.21,$1995.97,$1.04,$0.00,$0.00,$0.00,$0.00,$11.25,$25.00,$14.79,0,
274,MES 09-26,Sim101,RollFib 1R,Short,2,7527.00,7520.25,7/8/2026 2:11:05 PM,7/8/2026 2:32:17 PM,Entry,Close,$67.50,$2063.47,$0.00,$0.00,$0.00,$0.00,$0.00,$22.50,$95.00,$27.50,0,
275,MES 09-26,APEX4984730000003,,Short,1,7523.75,7521.25,7/8/2026 2:25:14 PM,7/8/2026 2:32:26 PM,,,$11.46,$2074.93,$1.04,$0.00,$0.00,$0.00,$0.00,$12.50,$25.00,$13.54,0,
276,MES 09-26,Sim101,,Short,2,7521.75,7517.00,7/8/2026 7:12:03 PM,7/8/2026 7:20:35 PM,,Close,$47.50,$2122.43,$0.00,$0.00,$0.00,$0.00,$0.00,$7.50,$55.00,$7.50,0,
277,MES 09-26,APEX4984730000003,,Short,2,7521.75,7517.75,7/8/2026 7:11:41 PM,7/8/2026 7:20:57 PM,,,$37.92,$2160.35,$2.08,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$2.08,0,
278,MES 09-26,APEX4984730000004,,Short,2,7522.00,7517.75,7/8/2026 7:11:49 PM,7/8/2026 7:21:03 PM,,,$40.42,$2200.77,$2.08,$0.00,$0.00,$0.00,$0.00,$42.50,$42.50,$2.08,0,
279,MES 09-26,APEX4984730000003,,Long,2,7531.75,7531.25,7/8/2026 8:44:52 PM,7/8/2026 9:15:14 PM,,,($7.08),$2193.69,$2.08,$0.00,$0.00,$0.00,$0.00,$5.00,$5.00,$12.08,0,
280,MES 09-26,APEX4984730000004,,Long,2,7531.50,7531.50,7/8/2026 8:45:14 PM,7/8/2026 9:15:23 PM,,,($2.08),$2191.61,$2.08,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2.08,0,
281,MES 09-26,Sim101,RollFib 1R,Long,2,7532.75,7532.25,7/8/2026 8:45:53 PM,7/8/2026 9:15:37 PM,Entry,Close,($5.00),$2186.61,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00,$35.00,$40.00,0,
282,MES 09-26,APEX4984730000003,,Long,2,7534.75,7533.00,7/8/2026 9:21:09 PM,7/8/2026 9:25:39 PM,,,($19.58),$2167.03,$2.08,$0.00,$0.00,$0.00,$0.00,$17.50,$17.50,$37.08,0,
283,MES 09-26,APEX4984730000004,,Long,2,7534.25,7531.75,7/8/2026 9:21:59 PM,7/8/2026 9:26:21 PM,,,($27.08),$2139.95,$2.08,$0.00,$0.00,$0.00,$0.00,$25.00,$25.00,$52.08,0,
284,MES 09-26,Sim101,RollFib 1R,Long,2,7535.50,7531.25,7/8/2026 9:21:01 PM,7/8/2026 9:26:34 PM,Entry,Close,($42.50),$2097.45,$0.00,$0.00,$0.00,$0.00,$0.00,$42.50,$2.50,$45.00,0,
285,MES 09-26,APEX4984730000003,,Short,2,7536.75,7530.50,7/8/2026 9:49:31 PM,7/8/2026 9:55:17 PM,,,$60.42,$2157.87,$2.08,$0.00,$0.00,$0.00,$0.00,$62.50,$62.50,$2.08,0,
286,MES 09-26,APEX4984730000004,,Short,2,7536.00,7530.75,7/8/2026 9:49:11 PM,7/8/2026 9:55:22 PM,,,$50.42,$2208.29,$2.08,$0.00,$0.00,$0.00,$0.00,$52.50,$52.50,$2.08,0,
287,MES 09-26,Sim101,RollFib 1R,Short,2,7539.00,7539.00,7/8/2026 10:12:02 PM,7/8/2026 10:15:37 PM,Entry,Close,$0.00,$2208.29,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$27.50,$27.50,0,
288,MES 09-26,Sim101,RollFib 1R,Short,5,7526.75,7534.75,7/8/2026 11:16:16 PM,7/8/2026 11:29:50 PM,Entry,Close,($200.00),$2008.29,$0.00,$0.00,$0.00,$0.00,$0.00,$212.50,$50.00,$250.00,0,
289,MES 09-26,APEX4984730000003,,Short,2,7526.75,7535.75,7/8/2026 11:16:32 PM,7/8/2026 11:30:06 PM,,,($92.08),$1916.21,$2.08,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$182.08,0,
290,MES 09-26,APEX4984730000003,,Short,2,7528.75,7535.75,7/8/2026 11:24:21 PM,7/8/2026 11:30:06 PM,,,($72.08),$1844.13,$2.08,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$142.08,0,
291,MES 09-26,APEX4984730000004,,Short,2,7527.00,7535.50,7/8/2026 11:16:42 PM,7/8/2026 11:30:12 PM,,,($87.08),$1757.05,$2.08,$0.00,$0.00,$0.00,$0.00,$85.00,$85.00,$172.08,0,
292,MES 09-26,APEX4984730000003,,Short,2,7534.50,7535.75,7/8/2026 11:30:50 PM,7/8/2026 11:32:29 PM,,,($14.58),$1742.47,$2.08,$0.00,$0.00,$0.00,$0.00,$12.50,$12.50,$27.08,0,
293,MES 09-26,APEX4984730000003,,Short,2,7535.00,7535.75,7/8/2026 11:32:15 PM,7/8/2026 11:32:29 PM,,,($9.58),$1732.89,$2.08,$0.00,$0.00,$0.00,$0.00,$7.50,$7.50,$17.08,0,
294,MES 09-26,APEX4984730000004,,Long,2,7539.75,7538.75,7/8/2026 11:46:35 PM,7/9/2026 12:03:09 AM,,,($12.08),$1720.81,$2.08,$0.00,$0.00,$0.00,$0.00,$10.00,$10.00,$22.08,0,
